"","id_ci","id_main","date","visit","water_status","lodging","crop_info","devel_stage","sample","nt","np","nl","Snail","Rat injury","Deadheart","Silvershoot","Whitehead","Panicle mite","Rice bug injury","Rice thrip","Leaffolder","Leaf miner","Rice hispa","Whorl maggot","Bacterial leaf blight","Bacterial leaf streak","Brown spot","Leaf blast","Leaf scald","Narrow brown spot","Red stripe","Dirty panicle","False smut","Neck blast","Sheath blight","Sheath rot","Bakanae","Bird injury","Rice grain bug injury","Stem rot"
"2129",180,102,"2014-03-01",2,4,0,0,14,3,13,11,5,0,0,0,0,0,0,0,0,3,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2130",180,102,"2014-03-01",2,4,0,0,14,4,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2131",180,102,"2014-03-01",2,4,0,0,14,5,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132",180,102,"2014-03-01",2,4,0,0,14,6,20,16,5,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2133",180,102,"2014-03-01",2,4,0,0,14,7,18,16,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2134",180,102,"2014-03-01",2,4,0,0,14,8,17,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2135",180,102,"2014-03-01",2,4,0,0,14,9,16,14,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2136",180,102,"2014-03-01",2,4,0,0,14,10,14,14,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2137",180,102,"2014-03-01",2,4,0,0,14,11,12,4,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2138",180,102,"2014-03-01",2,4,0,0,14,12,22,16,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2139",181,104,"2013-11-25",1,5,0,3,9,1,13,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"2140",181,104,"2013-11-25",1,5,0,3,9,2,12,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2141",181,104,"2013-11-25",1,5,0,3,9,3,13,0,5,0,0,2,0,0,0,0,0,2,0,0,3,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
"2142",181,104,"2013-11-25",1,5,0,3,9,4,12,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2143",181,104,"2013-11-25",1,5,0,3,9,5,13,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0
"2144",181,104,"2013-11-25",1,5,0,3,9,6,12,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2145",181,104,"2013-11-25",1,5,0,3,9,7,15,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
"2146",181,104,"2013-11-25",1,5,0,3,9,8,14,0,5,0,0,2,0,0,0,0,0,2,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147",181,104,"2013-11-25",1,5,0,3,9,9,14,0,4,0,0,1,0,0,0,0,0,3,0,0,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
"2148",181,104,"2013-11-25",1,5,0,3,9,10,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0
"2149",181,104,"2013-11-25",1,5,0,3,9,11,13,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2150",181,104,"2013-11-25",1,5,0,3,9,12,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2151",182,104,"2014-03-08",2,3,0,0,14,1,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2152",182,104,"2014-03-08",2,3,0,0,14,2,14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,2,1,0,0,0,0
"2153",182,104,"2014-03-08",2,3,0,0,14,3,12,12,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0
"2154",182,104,"2014-03-08",2,3,0,0,14,4,12,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0
"2155",182,104,"2014-03-08",2,3,0,0,14,5,13,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,2,0,0,2,0,0,0,0,0
"2156",182,104,"2014-03-08",2,3,0,0,14,6,13,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,1,0,0,0,0,0,0
"2157",182,104,"2014-03-08",2,3,0,0,14,7,12,10,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0
"2158",182,104,"2014-03-08",2,3,0,0,14,8,14,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0
"2159",182,104,"2014-03-08",2,3,0,0,14,9,15,13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,1,0,0,0,0
"2160",182,104,"2014-03-08",2,3,0,0,14,10,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,1,0,0,1,0,0,0,0
"2161",182,104,"2014-03-08",2,3,0,0,14,11,10,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0
"2162",182,104,"2014-03-08",2,3,0,0,14,12,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2163",183,105,"2013-11-25",1,4,0,2,9,1,13,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2164",183,105,"2013-11-25",1,4,0,2,9,2,12,0,4,0,0,1,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"2165",183,105,"2013-11-25",1,4,0,2,9,3,13,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2166",183,105,"2013-11-25",1,4,0,2,9,4,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2167",183,105,"2013-11-25",1,4,0,2,9,5,13,0,4,0,0,2,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0
"2168",183,105,"2013-11-25",1,4,0,2,9,6,12,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2169",183,105,"2013-11-25",1,4,0,2,9,7,11,0,4,0,0,1,0,0,0,0,0,2,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0
"2170",183,105,"2013-11-25",1,4,0,2,9,8,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2171",183,105,"2013-11-25",1,4,0,2,9,9,13,0,4,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"2172",183,105,"2013-11-25",1,4,0,2,9,10,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
"2173",183,105,"2013-11-25",1,4,0,2,9,11,15,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2174",183,105,"2013-11-25",1,4,0,2,9,12,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
"2175",184,105,"2014-03-08",2,3,0,0,14,1,14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2176",184,105,"2014-03-08",2,3,0,0,14,2,13,13,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0
"2177",184,105,"2014-03-08",2,3,0,0,14,3,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,2,0,1,0,0,0,0
"2178",184,105,"2014-03-08",2,3,0,0,14,4,12,12,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0
"2179",184,105,"2014-03-08",2,3,0,0,14,5,14,13,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,2,2,1,0,1,0,0,0,0,0,0
"2180",184,105,"2014-03-08",2,3,0,0,14,6,13,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0
"2181",184,105,"2014-03-08",2,3,0,0,14,7,12,11,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,1,0,0,0,0
"2182",184,105,"2014-03-08",2,3,0,0,14,8,14,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,1,0,0,0,0,0,0
"2183",184,105,"2014-03-08",2,3,0,0,14,9,15,14,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,1,0,0,1,0,0,0,0,0
"2184",184,105,"2014-03-08",2,3,0,0,14,10,13,12,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0
"2185",184,105,"2014-03-08",2,3,0,0,14,11,12,12,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,1,1,0,0,2,0,0,0,0,0
"2186",184,105,"2014-03-08",2,3,0,0,14,12,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187",185,106,"2013-12-01",1,6,0,2,9,1,13,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"2188",185,106,"2013-12-01",1,6,0,2,9,2,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2189",185,106,"2013-12-01",1,6,0,2,9,3,13,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"2190",185,106,"2013-12-01",1,6,0,2,9,4,14,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"2191",185,106,"2013-12-01",1,6,0,2,9,5,14,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2192",185,106,"2013-12-01",1,6,0,2,9,6,13,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
"2193",185,106,"2013-12-01",1,6,0,2,9,7,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2194",185,106,"2013-12-01",1,6,0,2,9,8,10,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2195",185,106,"2013-12-01",1,6,0,2,9,9,13,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
"2196",185,106,"2013-12-01",1,6,0,2,9,10,14,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2197",185,106,"2013-12-01",1,6,0,2,9,11,13,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
"2198",185,106,"2013-12-01",1,6,0,2,9,12,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2199",186,106,"2014-03-15",2,2,0,0,14,1,13,13,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2200",186,106,"2014-03-15",2,2,0,0,14,2,13,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0
"2201",186,106,"2014-03-15",2,2,0,0,14,3,14,13,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,2,1,0,0,1,0,0,0,0,0
"2202",186,106,"2014-03-15",2,2,0,0,14,4,13,12,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0
"2203",186,106,"2014-03-15",2,2,0,0,14,5,13,13,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2204",186,106,"2014-03-15",2,2,0,0,14,6,14,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,0,0,2,1,0,0,0,0
"2205",186,106,"2014-03-15",2,2,0,0,14,7,12,12,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2206",186,106,"2014-03-15",2,2,0,0,14,8,14,14,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"2207",186,106,"2014-03-15",2,2,0,0,14,9,13,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0
"2208",186,106,"2014-03-15",2,2,0,0,14,10,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,0,0
"2209",186,106,"2014-03-15",2,2,0,0,14,11,13,13,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2210",186,106,"2014-03-15",2,2,0,0,14,12,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"2211",187,107,"2014-04-24",1,7,0,3,9,1,15,0,4,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2212",187,107,"2014-04-24",1,7,0,3,9,2,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"2213",187,107,"2014-04-24",1,7,0,3,9,3,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2214",187,107,"2014-04-24",1,7,0,3,9,4,15,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2215",187,107,"2014-04-24",1,7,0,3,9,5,12,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2216",187,107,"2014-04-24",1,7,0,3,9,6,12,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2217",187,107,"2014-04-24",1,7,0,3,9,7,10,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2218",187,107,"2014-04-24",1,7,0,3,9,8,12,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2219",187,107,"2014-04-24",1,7,0,3,9,9,14,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2220",187,107,"2014-04-24",1,7,0,3,9,10,8,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2221",187,107,"2014-04-24",1,7,0,3,9,11,11,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"2222",187,107,"2014-04-24",1,7,0,3,9,12,13,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2223",188,107,"2014-06-15",2,5,0,0,14,1,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2224",188,107,"2014-06-15",2,5,0,0,14,2,9,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2225",188,107,"2014-06-15",2,5,0,0,14,3,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2226",188,107,"2014-06-15",2,5,0,0,14,4,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
"2227",188,107,"2014-06-15",2,5,0,0,14,5,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2228",188,107,"2014-06-15",2,5,0,0,14,6,5,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2229",188,107,"2014-06-15",2,5,0,0,14,7,7,7,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
"2230",188,107,"2014-06-15",2,5,0,0,14,8,6,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
"2231",188,107,"2014-06-15",2,5,0,0,14,9,7,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"2232",188,107,"2014-06-15",2,5,0,0,14,10,8,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0
"2233",188,107,"2014-06-15",2,5,0,0,14,11,6,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"2234",188,107,"2014-06-15",2,5,0,0,14,12,11,11,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2235",189,108,"2014-04-14",1,7,0,2,9,1,9,0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2236",189,108,"2014-04-14",1,7,0,2,9,2,13,0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2237",189,108,"2014-04-14",1,7,0,2,9,3,8,0,5,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2238",189,108,"2014-04-14",1,7,0,2,9,4,8,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2239",189,108,"2014-04-14",1,7,0,2,9,5,8,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2240",189,108,"2014-04-14",1,7,0,2,9,6,9,0,5,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2241",189,108,"2014-04-14",1,7,0,2,9,7,9,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2242",189,108,"2014-04-14",1,7,0,2,9,8,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2243",189,108,"2014-04-14",1,7,0,2,9,9,8,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2244",189,108,"2014-04-14",1,7,0,2,9,10,8,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2245",189,108,"2014-04-14",1,7,0,2,9,11,4,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2246",189,108,"2014-04-14",1,7,0,2,9,12,10,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2247",190,108,"2014-05-25",2,5,0,0,14,1,8,8,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2248",190,108,"2014-05-25",2,5,0,0,14,2,7,7,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2249",190,108,"2014-05-25",2,5,0,0,14,3,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2250",190,108,"2014-05-25",2,5,0,0,14,4,6,6,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
"2251",190,108,"2014-05-25",2,5,0,0,14,5,8,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2252",190,108,"2014-05-25",2,5,0,0,14,6,7,7,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2253",190,108,"2014-05-25",2,5,0,0,14,7,8,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0
"2254",190,108,"2014-05-25",2,5,0,0,14,8,8,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
"2255",190,108,"2014-05-25",2,5,0,0,14,9,7,7,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"2256",190,108,"2014-05-25",2,5,0,0,14,10,6,6,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0
"2257",190,108,"2014-05-25",2,5,0,0,14,11,7,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"2258",190,108,"2014-05-25",2,5,0,0,14,12,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2259",191,111,"2014-04-24",1,5,0,3,9,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2260",191,111,"2014-04-24",1,5,0,3,9,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2261",191,111,"2014-04-24",1,5,0,3,9,3,9,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2262",191,111,"2014-04-24",1,5,0,3,9,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2263",191,111,"2014-04-24",1,5,0,3,9,5,8,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2264",191,111,"2014-04-24",1,5,0,3,9,6,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2265",191,111,"2014-04-24",1,5,0,3,9,7,6,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2266",191,111,"2014-04-24",1,5,0,3,9,8,7,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2267",191,111,"2014-04-24",1,5,0,3,9,9,8,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2268",191,111,"2014-04-24",1,5,0,3,9,10,9,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2269",191,111,"2014-04-24",1,5,0,3,9,11,9,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2270",191,111,"2014-04-24",1,5,0,3,9,12,7,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2271",192,111,"2014-06-15",2,5,0,0,14,1,6,6,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2272",192,111,"2014-06-15",2,5,0,0,14,2,7,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2273",192,111,"2014-06-15",2,5,0,0,14,3,7,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2274",192,111,"2014-06-15",2,5,0,0,14,4,6,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2275",192,111,"2014-06-15",2,5,0,0,14,5,8,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2276",192,111,"2014-06-15",2,5,0,0,14,6,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2277",192,111,"2014-06-15",2,5,0,0,14,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2278",192,111,"2014-06-15",2,5,0,0,14,8,6,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2279",192,111,"2014-06-15",2,5,0,0,14,9,6,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2280",192,111,"2014-06-15",2,5,0,0,14,10,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
